test_id,turn_no,user_query,pass_fail,total,detected_intent,actual_route,expected_routes,tools_called,source_types,postgres_used,enterprise_rag_used,external_api_used,evidence_status,latency_ms,exception,failure_reasons,response_text
T005,3,그 상품 위험은?,PASS,10,PRODUCT_RECOMMENDATION|PRODUCT_RISK_LOOKUP|PRODUCT_RISK_FILTER,product,product,product,product|postgres|enterprise_rag|enterprise_document,True,True,False,{'matched': 38},5340.1,,,"적용한 기본값: product_limit=5 (상품 개수가 지정되지 않았습니다.)

KCGI코리아증권투자신탁1호[주식]의 위험에 대해 다음과 같은 정보를 확인할 수 있습니다:

1. **투자 대상**: 주식형 펀드로, 주로 국내 주식에 투자됩니다.
2. **개방형 구조**: 언제든지 환매가 가능하여 자금 회수가 용이합니다.
3. **추가형**: 추가로 자금 납입이 가능해 유연하게 투자할 수 있습니다.
4. **고난도 금융투자상품 아님**: 상대적으로 복잡한 구조를 가지지 않아 고위험 상품으로 분류되지 않습니다.
5. **보수 구조**: 다양한 수수료 구조가 있으며, 온라인 및 오프라인, 개인연금, 퇴직연금 등 다양한 클래스가 존재합니다.
6. **과거 성과**: 최근 몇 년간의 연평균 및 연도별 수익률이 제시되어 있어, 투자 성과를 참고할 수 있습니다.

이 펀드는 주식 시장의 변동성에 따라 수익률이 달라질 수 있으며, 투자 전에는 반드시 투자설명서와 관련 문서를 꼼꼼히 확인해야 합니다. 또한, 과거의 성과가 미래의 결과를 보장하지 않으므로 신중한 판단이 필요합니다.

출처: R2_KR515302022M.pdf (각 페이지 참조)"
T006,1,IRP에 가입하고 싶은데 어떻게 해?,PASS,10,ACCOUNT_PROCEDURE,document,document|document+law,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 5},8237.4,,,"IRP에 가입하려면 다음과 같은 절차를 따르시면 됩니다:

1. **가입 자격 확인**: 본인이 IRP 가입 대상인지 확인합니다. 예를 들어, 일부 직군은 별도의 법에 따라 퇴직급여를 받기 때문에 가입 가능 여부를 확인해야 합니다.

2. **가입 방법 선택**: 개인사업자의 경우 일반 IRP를 통해 자영업자로서 가입할 수 있으며, 다른 법에 따라 퇴직급여를 받는 사람도 DB 또는 DC 퇴직연금에 가입할 수 있는지 확인이 필요합니다.

3. **가입 신청**: 가입 조건이 충족된다면, 미래에셋 연금 Agent 지점 방문 또는 온라인 플랫폼을 통해 IRP 계좌 개설 신청을 진행합니다.

4. **필요 서류 준비**: 신분증, 재직증명서 등 필요한 서류를 준비하여 제출합니다.

5. **계좌 관리**: 가입 후에는 IRP 계좌를 통해 퇴직급여를 적립하고 운용하며, 필요 시 중도 인출 등의 서비스를 이용할 수 있습니다.

위의 절차를 참고하여 IRP에 가입하시면 됩니다. 자세한 사항은 미래에셋 연금 Agent에 문의하시거나 관련 자료를 참고하시기 바랍니다."
T007,1,TDF가 뭐야?,PASS,10,GENERAL_EDUCATION|GENERAL_CONCEPT,document,document,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 5},8806.4,,,"TDF(Target Date Fund)는 투자자의 은퇴 시점을 목표로 하여, 투자 기간 동안 자동으로 자산 배분을 조정하는 펀드입니다. 주로 퇴직연금에서 많이 활용되며, 다음과 같은 특징을 가지고 있습니다.

1. **자동 리밸런싱**: 투자자의 나이나 은퇴 시점(타겟 데이트)에 맞춰 주식과 채권의 비중을 자동으로 조정합니다. 은퇴 시점이 가까워질수록 안전 자산인 채권의 비중을 늘리고, 위험 자산인 주식의 비중을 줄입니다.

2. **투자 한도**: 금융감독원장이 정한 조건을 충족할 경우, DC(확정기여형)와 IRP(개인형 퇴직연금)에서는 적립금의 100%까지 투자가 가능하며, DB(확정급여형)의 경우 70%까지만 가능합니다.

3. **조건 충족 필요**: TDF가 적립금의 100% 투자 가능하려면, 투자 목표 시점을 집합투자기구 설정일로부터 5년 이후로 설정하고, 주식의 투자 한도는 자산 총액의 80% 이내, 목표 시점 이후에는 40% 이내로 제한해야 합니다. 또한 투자 부적격 등급 채권에 대한 투자 한도도 자산 총액의 20% 이내, 채무 증권 투자액의 50% 이내로 제한됩니다.

TDF는 이러한 구조로 인해 퇴직연금 투자자들에게 편리하고 안정적인 투자 옵션을 제공합니다. 출처: [ENTERPRISE_DOCUMENT 1], [ENTERPRISE_DOCUMENT 2]"
T008,1,최근 1년 수익률이 높은 상품 5개 보여줘,PASS,10,PRODUCT_PERFORMANCE_LOOKUP,product,product,product,product|postgres|enterprise_rag|enterprise_document,True,True,False,{'matched': 78},1373.6,,,"상품 DB에서 확인된 결과입니다.
1. 교보악사 Tomorrow 장기우량 증권투자신탁 K-1호(채권) / 클래스 수수료미징구-오프라인(CF) / 위험등급 5 / 1Y 수익률 98776.0 / 출처 R2_KR5120420039.pdf
2. 교보악사 파워인덱스 증권 자투자신탁 1 호 (주식) / 클래스 수수료선취-오프라인(Af) / 위험등급 2 / 1Y 수익률 92946.0 / 출처 R2_KR5120450015.pdf
3. 교보악사 파워인덱스 증권 자투자신탁 1 호 (주식) / 클래스 수수료미징구-오프라인(Ch) / 위험등급 2 / 1Y 수익률 92662.0 / 출처 R2_KR5120450015.pdf
4. 교보악사 파워인덱스 증권 자투자신탁 1 호 (주식) / 클래스 수수료미징구-오프라인(C4) / 위험등급 2 / 1Y 수익률 92661.0 / 출처 R2_KR5120450015.pdf
5. 교보악사 파워인덱스 증권 자투자신탁 1 호 (주식) / 클래스 수수료미징구-오프라인(C3) / 위험등급 2 / 1Y 수익률 92660.0 / 출처 R2_KR5120450015.pdf
근거 출처: 상품 PostgreSQL/Standard JSON 구조화 레코드."
T009,1,위험등급 3등급 이하 상품만 보여줘,PASS,10,PRODUCT_RISK_LOOKUP|PRODUCT_RISK_FILTER,product,product,product,product|postgres|enterprise_rag|enterprise_document,True,True,False,{'matched': 56},1423.5,,,"적용한 기본값: product_limit=5 (상품 개수가 지정되지 않았습니다.)

상품 DB에서 확인된 결과입니다.
1. KB 그로스 포커스 증권 자투자신탁(주식) / 클래스 수수료미징구(C-E) / 위험등급 2 / 총보수 1.713PERCENT_PER_YEAR / 출처 R2_KR5127450117.pdf
2. KB 그로스 포커스 증권 자투자신탁(주식) / 클래스 수수료미징구-오프라인(C) / 위험등급 2 / 총보수 2.223PERCENT_PER_YEAR / 출처 R2_KR5127450117.pdf
3. KB 그로스 포커스 증권 자투자신탁(주식) / 클래스 수수료선취-오프라인(A) / 위험등급 2 / 총보수 1.306PERCENT_PER_YEAR / 출처 R2_KR5127450117.pdf
4. KB 그로스 포커스 증권 자투자신탁(주식) / 클래스 수수료선취-온라인(A-E) / 위험등급 2 / 총보수 1.014PERCENT_PER_YEAR / 출처 R2_KR5127450117.pdf
5. KB 코리아 밸류업 액티브 증권 자투자신탁(주식) / 클래스 수수료미징구-오프라인(C) / 위험등급 2 / 총보수 1.66PERCENT_PER_YEAR / 출처 R2_KR5127450473.pdf
근거 출처: 상품 PostgreSQL/Standard JSON 구조화 레코드."
T010,1,TDF 상품 중 총보수가 낮은 순서대로 보여줘,PASS,10,PRODUCT_FEE_FILTER|PRODUCT_FEE_SORT,product,product,product,product|postgres|enterprise_rag|enterprise_document,True,True,False,{'matched': 42},1358.2,,,"적용한 기본값: product_limit=5 (상품 개수가 지정되지 않았습니다.)

상품 DB의 총보수(total_fee) 값으로 정렬한 결과입니다.
1. 미래에셋라이프사이클7090연금증권전환형자투자신탁1호(채권) / 클래스 종류C-0 / 위험등급 5 / 총보수 0.15PERCENT_PER_YEAR / 출처 R2_KR5153420022.pdf
2. 미래에셋라이프사이클2030연금증권전환형자투자신탁1호(주식) / 클래스 수수료미징구-온라인-개인연금(C-e) / 위험등급 2 / 총보수 1.06PERCENT_PER_YEAR / 출처 R2_KR5153450112.pdf
근거 출처: 상품 PostgreSQL/Standard JSON 구조화 레코드."
T011,1,"이 상품의 1년, 3년, 5년 수익률을 보여줘",PASS,10,CLARIFY|PRODUCT_PERFORMANCE_LOOKUP,product,,product,postgres,True,False,False,clarify,110.3,,,"요청을 정확히 처리하려면 추가 정보가 필요합니다. 필요한 정보: product_reference.
- 어떤 상품을 말씀하시는지 상품명을 알려주세요."
T012,1,IRP에서 중도인출은 언제 가능해?,PASS,10,ACCOUNT_PROCEDURE|LEGAL_CONDITION,document+law,document|document+law|law,document|law,enterprise_rag|enterprise_document|law|external_api,False,True,True,{'matched': 7},18507.6,,,"IRP에서 중도인출은 원칙적으로 만 55세 이전에 불가능하지만, 특정한 사유에 해당할 경우 가능합니다. 이러한 사유는 근로자퇴직급여 보장법 시행령 제18조에 의해 규정되어 있으며, 예를 들어 다음과 같은 경우가 포함됩니다:

1. **무주택자의 주택 구입**
2. **가입자가 「채무자 회생 및 파산에 관한 법률」에 따라 개인회생절차개시결정 또는 파산선고를 받은 경우**

또한, 중도인출을 위해서는 해당 사유를 증명할 수 있는 서류를 준비하여 제출해야 하며, 이는 퇴직연금 사업자에게 제출됩니다. 

따라서, IRP 중도인출을 고려하신다면 먼저 본인의 상황이 법에서 정한 중도인출 사유에 해당하는지 확인하고 필요한 서류를 준비하는 것이 중요합니다. (출처: [LAW_EVIDENCE], [Document RAG 근거 1], [Document RAG 근거 3])"
T013,1,그냥 예시로 안정형 투자자라면 어떻게 추천해?,PASS,10,EXAMPLE_RESPONSE|CLARIFY_EXAMPLE|HYPOTHETICAL_EXAMPLE,conversation,,conversation,,False,False,False,success,0.0,,,예시로 안정형 투자자라면 원금 변동을 낮추는 방향에서 위험등급이 낮고 채권 비중이 높은 후보를 먼저 비교할 수 있습니다. 이는 실제 상품 추천이 아니라 예시 시나리오입니다. 실제 추천에는 투자기간과 감내 위험을 확인합니다.
T014,1,근거 문장을 보여줘,PASS,10,GENERAL_EDUCATION|GENERAL_CONCEPT|EVIDENCE_REQUEST,document,,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 2},11518.2,,,"사용자님께서 요청하신 근거 문장은 다음과 같습니다:

1. **디폴트옵션 지정만 되어 있고 실제 보유가 없을 때 다른 유형으로 옵트인 매수가 가능한지**에 대한 답변입니다.
   - ""가능합니다. 옵트인은 현재 디폴트옵션 적립금을 실제로 운용하고 있지 않은 가입자가 1개 디폴트옵션상품을 직접 매수하는 방식이므로, 지정만 되어 있고 실제 보유가 없다면 B유형으로 직접 매수할 수 있습니다."" (FAQ_100 시트의 ID 1번)

2. **디폴트옵션을 아직 지정하지도 않았고 실제 보유도 없는 상황에서 옵트인으로 디폴트옵션을 매수할 수 있는지**에 대한 답변입니다.
   - ""가능합니다. 현재 디폴트옵션으로 운용 중인 적립금이 없다면 가입자는 현재 사업자가 제공하는 승인된 디폴트옵션 중 1개를 직접 선택해 매수할 수 있습니다. 다만 향후 자동적용을 원하면 별도로 사전지정도 해두는 것이 좋습니다."" (FAQ_100 시트의 ID 2번)

3. **A유형으로 자동매수되어 이미 운용 중인 상태에서 B유형으로 옵트인 매수가 가능한지**에 대한 답변입니다.
   - ""불가합니다. 이미 디폴트옵션 적립금을 운용 중인 가입자는 원칙적으로 다른 디폴트옵션상품으로 옵트인 매수할 수 없습니다. 다른 유형으로 직접 매수하려면 현재 보유 중인 디폴트옵션 적립금을 정리한 뒤 진행해야 합니다."" (FAQ_100 시트의 ID 3번)

위 내용은 모두 공식 FAQ 및 법령을 근거로 하고 있으며, 각 답변의 근거 ID는 S1, S2, S3, S3, S4입니다. 출처: [ENTERPRISE_DOCUMENT 1], [ENTERPRISE_DOCUMENT 2]"
T015,1,기업이 준 자료에 없는 내용이면 알려줘,PASS,10,GENERAL_EDUCATION|GENERAL_CONCEPT|SOURCE_COVERAGE,document,,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 3},3722.0,,,"기업이 제공한 자료에 없는 내용은 다음과 같습니다.

- 특정 상품의 구체적인 수익률 데이터
- 개별 고객의 투자 사례
- 실시간 시장 동향 분석
- 특정 기업의 재무 상태나 신용등급
- 기타 개별적인 투자 조언

이와 같은 내용은 기업 제공 자료에 포함되어 있지 않으므로, 추가적인 정보나 구체적인 투자 상담을 원하신다면 전문가와의 직접 상담이 필요합니다. (출처: 기업 제공 자료 전반)"
T016,1,"DC와 DB, 퇴직금이 정해지는 방식이랑 운용 주체가 어떻게 다른가요?",PASS,10,GENERAL_EDUCATION|GENERAL_CONCEPT,document,document,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 5},8892.2,,,"DC와 DB, 퇴직금이 정해지는 방식과 운용 주체는 다음과 같이 다릅니다.

1. **DB 제도 (확정급여형)**
   - **운용 주체**: 회사가 퇴직급여 재원을 금융기관에 적립하고 운용합니다.
   - **퇴직급여 산정 방식**: 퇴직급여는 평균임금 × 계속근로기간(근속연수)으로 계산됩니다.
   - **적립금 보관 및 운용**: 회사가 금융기관에 적립금을 보관하고 운용합니다.

2. **DC 제도 (확정기여형)**
   - **운용 주체**: 근로자가 직접 적립금을 운용합니다.
   - **부담금 산정**: 연간 임금총액의 1/12로 계산됩니다.
   - **퇴직급여 산정 방식**: 기여금(부담금) 누계액 + 운용손익으로 결정됩니다.
   - **적립금 보관**: 금융기관에 보관됩니다.

**차이점 요약**:
- DB 제도는 회사가 퇴직급여를 보장하며, 적립금 운용의 책임을 집니다.
- DC 제도는 회사가 매년 일정 금액을 적립해주고, 이후 운용은 근로자가 직접 담당합니다."
T017,1,연금저축이랑 IRP에 넣으면 세액공제 얼마까지 되나요? 다 합쳐서요.,PASS,10,LEGAL_CONDITION|GENERAL_EDUCATION,calculation,calculation|document|document+law,calculation,enterprise_rag|enterprise_document|law|external_api|calculation,False,True,True,{'matched': 2},3672.7,,,"연금저축과 IRP를 합한 연금계좌 세액공제 대상 납입액 한도는 연 9,000,000원입니다. 이 중 연금저축 납입액은 연 6,000,000원까지 세액공제 대상에 포함됩니다. 실제 공제세액은 소득구간과 실제 납입액에 따라 달라집니다."
T018,1,명퇴하는 교사예요. 퇴직금을 어떻게 받으면 좋은지 절세법만 알려주세요.,PASS,9,GENERAL_EDUCATION|GENERAL_CONCEPT,document,document|document+law|law,document,enterprise_rag|enterprise_document,False,True,False,{'matched': 5},14635.1,,,"명퇴하는 교사의 퇴직금 절세법에 대해 다음과 같이 정리할 수 있습니다:

1. **연금계좌 활용**:
   - 퇴직금을 IRP나 연금저축펀드 같은 연금계좌로 이전하여 연금 형태로 수령하면 퇴직소득세를 30%~50% 감면받을 수 있습니다.
   - 연금 수령 시 나이에 따라 3.3%~5.5%의 낮은 연금소득세가 적용됩니다. 나이가 많을수록 세율이 낮아지므로 늦게 인출할수록 유리합니다.
   - 연금 수령 한도를 초과하지 않도록 관리하며, 초과 시 16.5%의 기타소득세가 부과되니 주의해야 합니다.

2. **근속연수 고려**:
   - 근속연수가 길수록 공제액이 커지고 세금이 줄어듭니다. 따라서 퇴직 시점에 맞춰 연금을 수령하면 더 많은 절세 효과를 볼 수 있습니다.

3. **연금 계좌 선택**:
   - 만 55세 미만의 경우 IRP로 퇴직금을 의무적으로 이전해야 하지만, 만 55세 이상의 경우 IRP와 연금저축 중 선택할 수 있습니다.
   - 본인의 나이와 퇴직금 종류에 따라 적절한 계좌를 선택하세요.

4. **연금 수령 계획**:
   - 퇴직 시점부터 개시된 계좌로 퇴직금을 받아 연금 수령을 시작하면, 기존 연금 수령 연차가 그대로 적용됩니다. 이를 통해 감면율을 최대한 활용할 수 있습니다.

이와 같은 방법을 통해 퇴직금을 절세하며 수령할 수 있습니다. 각 개인의 상황에 맞게 계획을 세워 실행하는 것이 중요합니다. 출처: [ENTERPRISE_DOCUMENT 1], [ENTERPRISE_DOCUMENT 2], [ENTERPRISE_DOCUMENT 3], [ENTERPRISE_DOCUMENT 4], [ENTERPRISE_DOCUMENT 5]"
T019,1,"솔로몬 국공채 단기·중장기·장기, 뭐가 달라요? 안정적인 걸 원해요.",PASS,10,PRODUCT_LOOKUP,product,product,product,product|postgres|enterprise_rag|enterprise_document,True,True,False,{'matched': 193},1841.9,,,"적용한 기본값: product_limit=5 (상품 개수가 지정되지 않았습니다.)

솔로몬 국공채 계열에서 확인된 상품입니다. 일반 금리 민감도 설명은 기업 근거 없이 단정하지 않습니다.
1. 미래에셋솔로몬단기국공채증권자투자신탁1호(채권) / 클래스 수수료미징구-오프라인-개인연금(C-P) / 위험등급 5 / 총보수 0.47PERCENT_PER_YEAR / 출처 R2_KR5153420063.pdf
2. 미래에셋솔로몬장기국공채증권자투자신탁1호(채권) / 클래스 수수료미징구-오프라인-개인연금(C-P) / 위험등급 5 / 총보수 0.43PERCENT_PER_YEAR / 출처 R2_KR5153420105.pdf
3. 미래에셋솔로몬중장기국공채증권자투자신탁1호(채권) / 클래스 수수료미징구-오프라인-개인연금(C-P) / 위험등급 5 / 총보수 0.48PERCENT_PER_YEAR / 출처 R2_KR5153420079.pdf
근거 출처: 상품 PostgreSQL/Standard JSON 구조화 레코드."
T020,1,좋은 연금 상품 하나 추천해 주세요.,PASS,9,CLARIFY|PRODUCT_RECOMMENDATION,product,product,product,postgres,True,False,False,clarify,25.9,,,"요청을 정확히 처리하려면 추가 정보가 필요합니다. 필요한 정보: risk_tolerance, investment_horizon.
- 감수 가능한 위험 수준(예: 원금 변동을 어느 정도 감수할 수 있는지)을 알려주세요.
- 예상 투자기간 또는 연금 수령까지 남은 기간을 알려주세요."
